Statement_Type,Reg_Neg,Truth_Value,Experimental,Scenario,Stimuli_Type,Stimulus,Statement,Statement_Number,CorAnsOdd,CorAnsEven,Barrier,Why_False,Check_Trial,Exp_Trial.thisRepN,Exp_Trial.thisTrialN,Exp_Trial.thisN,Exp_Trial.thisIndex,thisRow.t,notes,Exp_Intro.started,Exp_Intro_Text.started,Exp_Intro_Press_SPACE_Text.started,Exp_Intro_Press_SPACE.started,Exp_Intro.stopped,Exp_Intro_Press_SPACE.keys,Exp_Intro_Press_SPACE.rt,Exp_Intro_Press_SPACE.duration,Exp_Routine.started,Exp_Routine_ISI.started,Exp_Routine_Statement_Primer.started,Exp_Routine_Statement_Primer.stopped,Exp_Routine_Statement.started,Exp_Routine_Image_Primer.started,Exp_Routine_Image_Primer.stopped,Exp_Routine_Image.started,Exp_Routine_Key_Resp.started,Exp_Routine.stopped,Exp_Routine_Key_Resp.keys,Exp_Routine_Key_Resp.corr,Exp_Routine_Key_Resp.rt,Exp_Routine_Key_Resp.duration,Break.started,Break_Text.started,Break_Text.stopped,Break_Key_Resp.started,Break_Key_Resp.stopped,Break.stopped,Break_Key_Resp.keys,Break_Key_Resp.rt,Break_Key_Resp.duration,Exp_End.started,Exp_End_Text.started,Exp_End_Key_Resp.started,Exp_End_Text.stopped,Exp_End_Key_Resp.stopped,Exp_End.stopped,Exp_End_Key_Resp.keys,participant,session,date,expName,psychopyVersion,frameRate,expStart
Knowledge,Reg,FALSE,N,FB-Ig,B_T,PsychoPyStudy5Stim/B_T_2.png,Adam KNOWS there are ZERO cubes,Zero,b,h,N,PropTrueNoKnow,Y,0,33,33,308,188.63145670015365,NA,NA,NA,NA,NA,NA,NA,NA,NA,188.6190826999955,2.7610012330114e-4,188.71929779998027,189.0982230999507,189.19834360014647,191.19828870007768,191.59822140005417,191.70051230001263,191.70051230001263,195.5348006000277,h,1,3.82221300015226,NA,195.535359099973,195.5481347001623,195.5481347001623,195.5481347001623,195.5481347001623,195.53600109997203,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,048,001,2025-10-17_09h41.20.058,Study_5_PsychoPy_Experiment,2024.1.5,NA,2025-10-17 09h41.40.733239 +0100
Belief,Reg,TRUE,N,TB-K-B,DD_B,PsychoPyStudy5Stim/DD_B_7.png,Adam THINKS there are ZERO cubes,Zero,h,b,N,-,N,0,34,34,232,195.5481347001623,NA,NA,NA,NA,NA,NA,NA,NA,NA,195.5363014000468,1.6850000247359e-4,195.643986399984,196.01482330006547,196.11493899999184,198.1150027001277,198.51488210004752,198.61702380003408,198.61702380003408,201.35133660002612,b,1,2.720950900111347,NA,201.35194239998236,201.3647807999514,201.3647807999514,201.3647807999514,201.3647807999514,201.3525597001426,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,048,001,2025-10-17_09h41.20.058,Study_5_PsychoPy_Experiment,2024.1.5,NA,2025-10-17 09h41.40.733239 +0100
Knowledge,Reg,FALSE,N,TB-Ig,D_B,PsychoPyStudy5Stim/D_B_D_2.png,Adam KNOWS there are ZERO cubes,Zero,b,h,N,PropTrueNoKnow,Y,0,35,35,207,201.3647807999514,NA,NA,NA,NA,NA,NA,NA,NA,NA,201.3530357000418,3.7609995342791e-4,201.4502467000857,201.83177260006775,201.931581400102,203.93166250013743,204.3315527001396,204.43382370006293,204.43382370006293,206.1172403001692,h,1,1.6722168000414968,NA,206.1175303000491,206.13124550017528,206.13124550017528,206.13124550017528,206.13124550017528,206.1178528000601,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,048,001,2025-10-17_09h41.20.058,Study_5_PsychoPy_Experiment,2024.1.5,NA,2025-10-17 09h41.40.733239 +0100
Knowledge,Neg,TRUE,N,NB-TB-K,T_NB,PsychoPyStudy5Stim/T_NB_4.png,Adam does NOT KNOW there are TWO cubes,Two,h,b,Y,-,N,0,36,36,35,206.13124550017528,NA,NA,NA,NA,NA,NA,NA,NA,NA,206.11808030004613,1.8179998733103e-4,206.20466880011372,206.5812238000799,206.68135330011137,208.6814113999717,209.08148900000376,209.1838547999505,209.1838547999505,212.5846641000826,h,0,3.3859348001424223,NA,212.5853365000803,212.5980873000808,212.5980873000808,212.5980873000808,212.5980873000808,212.58611980010755,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,048,001,2025-10-17_09h41.20.058,Study_5_PsychoPy_Experiment,2024.1.5,NA,2025-10-17 09h41.40.733239 +0100
Knowledge,Reg,TRUE,N,TB-K-B,TD_B,PsychoPyStudy5Stim/TD_B_8.png,Adam KNOWS there is ONE cube,One,h,b,N,-,N,0,37,37,258,212.5980873000808,NA,NA,NA,NA,NA,NA,NA,NA,NA,212.58664300013336,4.0489993989467e-4,212.67332240007815,213.04815379995853,213.14826020016335,215.14828080008735,215.54816789994948,215.65041660005227,215.65041660005227,216.58462970005348,b,1,0.9191338999662548,NA,216.58528520003892,216.59810140007176,216.59810140007176,216.59810140007176,216.59810140007176,216.58604910015129,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,048,001,2025-10-17_09h41.20.058,Study_5_PsychoPy_Experiment,2024.1.5,NA,2025-10-17 09h41.40.733239 +0100
Knowledge,Reg,TRUE,N,NB-TB-K,TT_NB,PsychoPyStudy5Stim/TT_NB_7.png,Adam KNOWS there are TWO cubes,Two,h,b,N,-,N,0,38,38,173,216.59810140007176,NA,NA,NA,NA,NA,NA,NA,NA,NA,216.5866084001027,4.4040009379386e-4,216.67973450012505,217.064497299958,217.164741900051,219.1647238000296,219.56500179995783,219.6672096999828,219.6672096999828,220.46825819998048,b,1,0.7993934000842273,NA,220.46890690014695,220.48139570001513,220.48139570001513,220.48139570001513,220.48139570001513,220.4695766000077,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,048,001,2025-10-17_09h41.20.058,Study_5_PsychoPy_Experiment,2024.1.5,NA,2025-10-17 09h41.40.733239 +0100
Belief,Reg,FALSE,N,NB-TB-K,TT_NB,PsychoPyStudy5Stim/TT_NB_5.png,Adam THINKS there are ZERO cubes,Zero,b,h,N,PropFalse,N,0,39,39,185,220.48139570001513,NA,NA,NA,NA,NA,NA,NA,NA,NA,220.4700611000881,3.6030006594955e-4,220.5605210000649,220.9311891000252,221.0315054000821,223.03151350002736,223.43153390008956,223.5338139999658,223.5338139999658,224.4346944000572,h,1,0.8843459999188781,NA,224.43538859998807,224.4480651000049,224.4480651000049,224.4480651000049,224.4480651000049,224.4361301001627,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,048,001,2025-10-17_09h41.20.058,Study_5_PsychoPy_Experiment,2024.1.5,NA,2025-10-17 09h41.40.733239 +0100
Knowledge,Reg,FALSE,N,FB-Ig,D_B_T,PsychoPyStudy5Stim/D_B_T_7.png,Adam KNOWS there are TWO cubes,Two,b,h,N,PropFalse,N,0,40,40,297,224.4480651000049,NA,NA,NA,NA,NA,NA,NA,NA,NA,224.43665040005,4.0280004031956e-4,224.53408510005104,224.9146710000932,225.0147566001397,227.01465609995648,227.4147779000923,227.5168910000939,227.5168910000939,229.31781140016392,h,1,1.797503300011158,NA,229.31813489994963,229.3311896000523,229.3311896000523,229.3311896000523,229.3311896000523,229.31852400000207,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,048,001,2025-10-17_09h41.20.058,Study_5_PsychoPy_Experiment,2024.1.5,NA,2025-10-17 09h41.40.733239 +0100
Belief,Reg,FALSE,N,TB-K-B,TD_B,PsychoPyStudy5Stim/TD_B_1.png,Adam THINKS there are ZERO cubes,Zero,b,h,N,PropFalse,N,0,41,41,263,229.3311896000523,NA,NA,NA,NA,NA,NA,NA,NA,NA,229.3187541000079,1.8920004367828e-4,229.418615099974,229.7978457000572,229.89826940000057,231.89819360012189,232.2980572001543,232.40034650010057,232.40034650010057,242.48455810011365,h,1,10.073539400007576,NA,242.48523099999875,242.4978632000275,242.4978632000275,242.4978632000275,242.4978632000275,242.4859730999451,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,048,001,2025-10-17_09h41.20.058,Study_5_PsychoPy_Experiment,2024.1.5,NA,2025-10-17 09h41.40.733239 +0100
Knowledge,Reg,TRUE,N,NB-TB-K,DD_NB,PsychoPyStudy5Stim/DD_NB_5.png,Adam KNOWS there are ZERO cubes,Zero,h,b,N,-,N,0,42,42,151,242.4978632000275,NA,NA,NA,NA,NA,NA,NA,NA,NA,242.48649380006827,4.0370016358792e-4,242.5844680001028,242.9646491999738,243.06484919996,245.06465360010043,245.46477490011603,245.56703980010937,245.56703980010937,247.38375010015443,b,1,1.8034028001129627,NA,247.38404519995672,247.3977972001303,247.3977972001303,247.3977972001303,247.3977972001303,247.38436960009855,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,048,001,2025-10-17_09h41.20.058,Study_5_PsychoPy_Experiment,2024.1.5,NA,2025-10-17 09h41.40.733239 +0100
Knowledge,Reg,FALSE,N,TB-Ig,D_B,PsychoPyStudy5Stim/D_B_D_3.png,Adam KNOWS there are ZERO cubes,Zero,b,h,N,PropTrueNoKnow,Y,0,43,43,208,247.3977972001303,NA,NA,NA,NA,NA,NA,NA,NA,NA,247.3845800999552,1.6569998115301e-4,247.47091999999247,247.84800780005753,247.94813230005093,249.94816130003892,250.34804340009575,250.45028650015593,250.45028650015593,255.71763300010937,h,1,5.263665599981323,NA,255.71811470016837,255.73115690005943,255.73115690005943,255.73115690005943,255.73115690005943,255.7186666999478,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,048,001,2025-10-17_09h41.20.058,Study_5_PsychoPy_Experiment,2024.1.5,NA,2025-10-17 09h41.40.733239 +0100
Belief,Reg,TRUE,N,FB-Ig,B_TT,PsychoPyStudy5Stim/B_TT_3.png,Adam THINKS there are ZERO cubes,Zero,h,b,N,-,Y,0,44,44,328,255.73115690005943,NA,NA,NA,NA,NA,NA,NA,NA,NA,255.71904090000317,2.911000046879e-4,255.8224341999739,256.1979429000057,256.2980963999871,258.29803159995936,258.6980664001312,258.8003263999708,258.8003263999708,261.0841902999673,b,1,2.2732224001083523,NA,261.08478040015325,261.09790319995955,261.09790319995955,261.09790319995955,261.09790319995955,261.08539770008065,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,048,001,2025-10-17_09h41.20.058,Study_5_PsychoPy_Experiment,2024.1.5,NA,2025-10-17 09h41.40.733239 +0100
Knowledge,Reg,FALSE,N,NB-TB-K,DD_NB,PsychoPyStudy5Stim/DD_NB_8.png,Adam KNOWS there is ONE cube,One,b,h,N,PropFalse,N,0,45,45,156,261.09790319995955,NA,NA,NA,NA,NA,NA,NA,NA,NA,261.0858589001,3.386999014765e-4,261.1784260000568,261.5479681000579,261.6480466001667,263.64793710014783,264.04788940004073,264.15036069997586,264.15036069997586,266.1343390000984,h,1,1.9802118001971392,NA,266.13477560016327,266.14783610007726,266.14783610007726,266.14783610007726,266.14783610007726,266.13526460016146,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,048,001,2025-10-17_09h41.20.058,Study_5_PsychoPy_Experiment,2024.1.5,NA,2025-10-17 09h41.40.733239 +0100
Knowledge,Neg,FALSE,N,TB-K,TT_B,PsychoPyStudy5Stim/TT_B_4.png,Adam does NOT KNOW there are TWO cubes,Two,b,h,Y,PropFalse,N,0,46,46,91,266.14783610007726,NA,NA,NA,NA,NA,NA,NA,NA,NA,266.1355930999853,2.5569996796548e-4,266.2372715000529,266.61440480011515,266.7145038000308,268.7147141001187,269.11462859995663,269.21675510006025,269.21675510006025,271.13377070007846,h,1,1.9051461999770256,NA,271.134070500033,271.14780350006185,271.14780350006185,271.14780350006185,271.14780350006185,271.1344131999649,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,048,001,2025-10-17_09h41.20.058,Study_5_PsychoPy_Experiment,2024.1.5,NA,2025-10-17 09h41.40.733239 +0100
Knowledge,Neg,TRUE,Y,FB-Ig,D_B_T,PsychoPyStudy5Stim/D_B_T_6.png,Adam does NOT KNOW there is ONE cube,One,h,b,Y,-,N,0,47,47,13,271.14780350006185,NA,NA,NA,NA,NA,NA,NA,NA,NA,271.1346245999448,1.6579986549913e-4,271.21910590003245,271.59793319995515,271.6980733999517,273.6980540000368,274.0980104999617,274.2002562000416,274.2002562000416,275.4178353000898,b,1,1.209636599989608,NA,275.41854430013336,275.43121260008775,275.43121260008775,275.43121260008775,275.43121260008775,275.41930570011027,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,048,001,2025-10-17_09h41.20.058,Study_5_PsychoPy_Experiment,2024.1.5,NA,2025-10-17 09h41.40.733239 +0100
Belief,Reg,FALSE,N,TB-K-B,TD_B,PsychoPyStudy5Stim/TD_B_4.png,Adam THINKS there are ZERO cubes,Zero,b,h,N,PropFalse,N,0,48,48,266,275.43121260008775,NA,NA,NA,NA,NA,NA,NA,NA,NA,275.4198611001484,4.2909989133477e-4,275.514496400021,275.89776320010424,275.99789440003224,277.9978907001205,278.3979625001084,278.5002896001097,278.5002896001097,279.5357103999704,h,1,1.0209608001168815,NA,279.5369862001389,279.5478944000788,279.5478944000788,279.5478944000788,279.5478944000788,279.5383834000677,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,048,001,2025-10-17_09h41.20.058,Study_5_PsychoPy_Experiment,2024.1.5,NA,2025-10-17 09h41.40.733239 +0100
Knowledge,Reg,TRUE,N,TB-K-B,TT_B,PsychoPyStudy5Stim/TT_B_6.png,Adam KNOWS there are TWO cubes,Two,h,b,N,-,N,0,49,49,242,279.5478944000788,NA,NA,NA,NA,NA,NA,NA,NA,NA,279.539412900107,8.0709997564554e-4,279.6254704000894,279.9977395001333,280.0978914001025,282.09788150014356,282.49790060007945,282.5999938000459,282.5999938000459,283.8846106999554,b,1,1.2826145000290126,NA,283.8852935000323,283.8978033999447,283.8978033999447,283.8978033999447,283.8978033999447,283.886056400137,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,048,001,2025-10-17_09h41.20.058,Study_5_PsychoPy_Experiment,2024.1.5,NA,2025-10-17 09h41.40.733239 +0100
Belief,Reg,TRUE,N,TB-K-B,DD_B,PsychoPyStudy5Stim/DD_B_2.png,Adam THINKS there are ZERO cubes,Zero,h,b,N,-,N,0,50,50,227,283.8978033999447,NA,NA,NA,NA,NA,NA,NA,NA,NA,283.8866169000976,4.4519989751279e-4,283.97288230014965,284.3476087001618,284.44775289995596,286.4479588000104,286.8479234999977,286.9501906000078,286.9501906000078,288.7011931000743,b,1,1.7476611000020057,NA,288.70177399995737,288.7144379999954,288.7144379999954,288.7144379999954,288.7144379999954,288.70238080015406,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,048,001,2025-10-17_09h41.20.058,Study_5_PsychoPy_Experiment,2024.1.5,NA,2025-10-17 09h41.40.733239 +0100
Knowledge,Reg,TRUE,N,TB-K-B,TD_B,PsychoPyStudy5Stim/TD_B_7.png,Adam KNOWS there is ONE cube,One,h,b,N,-,N,0,51,51,257,288.7144379999954,NA,NA,NA,NA,NA,NA,NA,NA,NA,288.70282070012763,3.378998953849e-4,288.8002683001105,289.18124880013056,289.2813486000523,291.281302300049,291.68132150010206,291.7835131001193,291.7835131001193,292.7338767000474,b,1,0.93872440000996,NA,292.73438780009747,292.7477556001395,292.7477556001395,292.7477556001395,292.7477556001395,292.7349168001674,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,048,001,2025-10-17_09h41.20.058,Study_5_PsychoPy_Experiment,2024.1.5,NA,2025-10-17 09h41.40.733239 +0100
Belief,Neg,FALSE,N,NB-TB-K,TT_NB,PsychoPyStudy5Stim/TT_NB_3.png,Adam does NOT THINK there are TWO cubes,Two,b,h,Y,PropFalse,N,0,52,52,74,292.7477556001395,NA,NA,NA,NA,NA,NA,NA,NA,NA,292.7353179999627,3.183998633176e-4,292.819468599977,293.1977790000383,293.29793310002424,295.29799670004286,295.6979197000619,295.8002385001164,295.8002385001164,300.7676328001544,h,1,4.953417399898171,NA,300.76829760009423,300.7811275999993,300.7811275999993,300.7811275999993,300.7811275999993,300.7690526000224,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,048,001,2025-10-17_09h41.20.058,Study_5_PsychoPy_Experiment,2024.1.5,NA,2025-10-17 09h41.40.733239 +0100
Knowledge,Neg,TRUE,N,NB-TB-K,T_NB,PsychoPyStudy5Stim/T_NB_1.png,Adam does NOT KNOW there are TWO cubes,Two,h,b,Y,-,N,0,53,53,32,300.7811275999993,NA,NA,NA,NA,NA,NA,NA,NA,NA,300.7696016000118,4.3100002221763e-4,300.8553955000825,301.23091310006566,301.3312274001073,303.33127620001324,303.7312605001498,303.8335780999623,303.8335780999623,307.21720109996386,h,0,3.3758886998984963,NA,307.2177139001433,307.231055600103,307.231055600103,307.231055600103,307.231055600103,307.21824620012194,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,048,001,2025-10-17_09h41.20.058,Study_5_PsychoPy_Experiment,2024.1.5,NA,2025-10-17 09h41.40.733239 +0100
Knowledge,Neg,TRUE,Y,FB-Ig,D_B_T,PsychoPyStudy5Stim/D_B_T_5.png,Adam does NOT KNOW there is ONE cube,One,h,b,Y,-,N,0,54,54,12,307.231055600103,NA,NA,NA,NA,NA,NA,NA,NA,NA,307.21864440012723,2.9629981145262e-4,307.3132786999922,307.69774830015376,307.7979221001733,309.7978732001502,310.19779410003684,310.30030740005895,310.30030740005895,314.3510555999819,b,1,4.046806799946353,NA,314.3516911000479,314.364407800138,314.364407800138,314.364407800138,314.364407800138,314.35238200007007,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,048,001,2025-10-17_09h41.20.058,Study_5_PsychoPy_Experiment,2024.1.5,NA,2025-10-17 09h41.40.733239 +0100
Knowledge,Neg,TRUE,N,NB-TB-K,TT_NB,PsychoPyStudy5Stim/TT_NB_2.png,Adam does NOT KNOW there is ONE cube,One,h,b,Y,-,N,0,55,55,57,314.364407800138,NA,NA,NA,NA,NA,NA,NA,NA,NA,314.3528663001489,3.7329993210732e-4,314.441622500075,314.8145398001652,314.91468279995024,316.9145135001745,317.31445930013433,317.4166743999813,317.4166743999813,318.60065200016834,h,0,1.1770277000032363,NA,318.6011439000722,318.61434140009806,318.61434140009806,318.61434140009806,318.61434140009806,318.6017080999445,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,048,001,2025-10-17_09h41.20.058,Study_5_PsychoPy_Experiment,2024.1.5,NA,2025-10-17 09h41.40.733239 +0100
Knowledge,Reg,FALSE,N,FB-Ig,T_B_T,PsychoPyStudy5Stim/T_B_T_5.png,Adam KNOWS there are ZERO cubes,Zero,b,h,N,PropFalse,N,0,56,56,279,318.61434140009806,NA,NA,NA,NA,NA,NA,NA,NA,NA,318.6020911000669,2.9699993319809e-4,318.6966155001428,319.08100320002995,319.1813030000776,321.1810693000443,321.5810994999483,321.68328580004163,321.68328580004163,324.00082730012946,h,1,2.3105447001289576,NA,324.0014861000236,324.01439050002955,324.01439050002955,324.01439050002955,324.01439050002955,324.0022181000095,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,048,001,2025-10-17_09h41.20.058,Study_5_PsychoPy_Experiment,2024.1.5,NA,2025-10-17 09h41.40.733239 +0100
Belief,Reg,FALSE,N,FB-Ig,T_B_T,PsychoPyStudy5Stim/T_B_T_1.png,Adam THINKS there are ZERO cubes,Zero,b,h,N,PropFalse,N,0,57,57,283,324.01439050002955,NA,NA,NA,NA,NA,NA,NA,NA,NA,324.002807199955,4.7089997678995e-4,324.10001880000345,324.48090180009604,324.581085300073,326.58113100007176,326.98121740017086,327.0834689999465,327.0834689999465,329.36749730003066,h,1,2.270180399995297,NA,329.3681791999843,329.38104140013456,329.38104140013456,329.38104140013456,329.38104140013456,329.36887710005976,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,048,001,2025-10-17_09h41.20.058,Study_5_PsychoPy_Experiment,2024.1.5,NA,2025-10-17 09h41.40.733239 +0100
Belief,Reg,FALSE,N,NB-TB-K,TT_NB,PsychoPyStudy5Stim/TT_NB_4.png,Adam THINKS there are ZERO cubes,Zero,b,h,N,PropFalse,N,0,58,58,184,329.38104140013456,NA,NA,NA,NA,NA,NA,NA,NA,NA,329.3694426000584,4.3760007247328e-4,329.460115800146,329.8310520001687,329.93113810010254,331.93113160016946,332.330925000133,332.4334944000002,332.4334944000002,333.3834979000967,h,1,0.9355293000116944,NA,333.38382660015486,333.39755690004677,333.39755690004677,333.39755690004677,333.39755690004677,333.38418209995143,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,048,001,2025-10-17_09h41.20.058,Study_5_PsychoPy_Experiment,2024.1.5,NA,2025-10-17 09h41.40.733239 +0100
Belief,Reg,TRUE,N,TB-K-B,TT_B,PsychoPyStudy5Stim/TT_B_6.png,Adam THINKS there are TWO cubes,Two,h,b,N,-,N,0,59,59,247,333.39755690004677,NA,NA,NA,NA,NA,NA,NA,NA,NA,333.38442350015976,1.8929992802441e-4,333.47407580004074,333.8475677999668,333.94787200004794,335.94769320008345,336.34757670015097,336.45008720015176,336.45008720015176,337.16708709998056,b,1,0.7037309999577701,NA,337.1675804001279,337.18092150008306,337.18092150008306,337.18092150008306,337.18092150008306,337.16812880011275,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,048,001,2025-10-17_09h41.20.058,Study_5_PsychoPy_Experiment,2024.1.5,NA,2025-10-17 09h41.40.733239 +0100
Belief,Neg,TRUE,Y,FB-Ig,T_B_T,PsychoPyStudy5Stim/T_B_T_8.png,Adam does NOT THINK there are TWO cubes,Two,h,b,Y,-,N,0,60,60,23,337.18092150008306,NA,NA,NA,NA,NA,NA,NA,NA,NA,337.1685065999627,2.913000062108e-4,337.2576140000019,337.630944600096,337.7311681001447,339.73111940012313,340.13101839995943,340.233252099948,340.233252099948,344.5176943000406,b,1,4.2808771000709385,NA,344.5184156000614,344.53094150009565,344.53094150009565,344.53094150009565,344.53094150009565,344.5191655000672,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,048,001,2025-10-17_09h41.20.058,Study_5_PsychoPy_Experiment,2024.1.5,NA,2025-10-17 09h41.40.733239 +0100
Knowledge,Reg,TRUE,N,NB-TB-K,DD_NB,PsychoPyStudy5Stim/DD_NB_4.png,Adam KNOWS there are ZERO cubes,Zero,h,b,N,-,N,0,61,61,150,344.53094150009565,NA,NA,NA,NA,NA,NA,NA,NA,NA,344.5196847000625,3.9970013312995e-4,344.60760860005394,344.98099930002354,345.0810929001309,347.0811507999897,347.4811138000805,347.58310050005093,347.58310050005093,349.15039680013433,b,1,1.5545671000145376,NA,349.1509037001524,349.16416299995035,349.16416299995035,349.16416299995035,349.16416299995035,349.15143470000476,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,048,001,2025-10-17_09h41.20.058,Study_5_PsychoPy_Experiment,2024.1.5,NA,2025-10-17 09h41.40.733239 +0100
Belief,Neg,TRUE,Y,FB-Ig,D_B_T,PsychoPyStudy5Stim/D_B_T_6.png,Adam does NOT THINK there is ONE cube,One,h,b,Y,-,N,0,62,62,29,349.16416299995035,NA,NA,NA,NA,NA,NA,NA,NA,NA,349.15183390001766,2.9639992862939e-4,349.2437313001137,349.6143286000006,349.7144929000642,351.71433480014093,352.11427800008096,352.2167693001684,352.2167693001684,356.08415920007974,b,1,3.856608599890023,NA,356.08484870009124,356.0976201000158,356.0976201000158,356.0976201000158,356.0976201000158,356.0855567001272,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,048,001,2025-10-17_09h41.20.058,Study_5_PsychoPy_Experiment,2024.1.5,NA,2025-10-17 09h41.40.733239 +0100
Belief,Reg,TRUE,N,TB-K-B,TD_B,PsychoPyStudy5Stim/TD_B_7.png,Adam THINKS there is ONE cube,One,h,b,N,-,N,0,63,63,261,356.0976201000158,NA,NA,NA,NA,NA,NA,NA,NA,NA,356.0860780000221,4.0209991857409e-4,356.18100720015354,356.5642838999629,356.66430460009724,358.6643813000992,359.0642572999932,359.16639090003446,359.16639090003446,360.3168621000368,b,1,1.1391817000694573,NA,360.3171916999854,360.3308749999851,360.3308749999851,360.3308749999851,360.3308749999851,360.31755620008335,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,048,001,2025-10-17_09h41.20.058,Study_5_PsychoPy_Experiment,2024.1.5,NA,2025-10-17 09h41.40.733239 +0100
Knowledge,Neg,TRUE,Y,FB-Ig,T_B_T,PsychoPyStudy5Stim/T_B_T_5.png,Adam does NOT KNOW there are TWO cubes,Two,h,b,Y,-,N,0,64,64,4,360.3308749999851,NA,NA,NA,NA,NA,NA,NA,NA,NA,360.3178131000605,2.055000513792e-4,360.40754200005904,360.7808876000345,360.8810517999809,362.88115889998153,363.2809942001477,363.3833248000592,363.3833248000592,364.6835568000097,b,1,1.289896700065583,NA,364.6838477000129,364.6973510000389,364.6973510000389,364.6973510000389,364.6973510000389,364.68414840009063,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,048,001,2025-10-17_09h41.20.058,Study_5_PsychoPy_Experiment,2024.1.5,NA,2025-10-17 09h41.40.733239 +0100
Belief,Reg,TRUE,N,NB-TB-K,TT_NB,PsychoPyStudy5Stim/TT_NB_8.png,Adam THINKS there are TWO cubes,Two,h,b,N,-,N,0,65,65,180,364.6973510000389,NA,NA,NA,NA,NA,NA,NA,NA,NA,364.6843600999564,1.6509997658431e-4,364.76884809997864,365.1475728000514,365.2476268999744,367.2475932999514,367.64761620014906,367.7499402000103,367.7499402000103,369.0170992000494,b,1,1.2516154001932591,NA,369.0176598001271,369.03078619996086,369.03078619996086,369.03078619996086,369.03078619996086,369.0182817999739,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,048,001,2025-10-17_09h41.20.058,Study_5_PsychoPy_Experiment,2024.1.5,NA,2025-10-17 09h41.40.733239 +0100
Reality,Reg,TRUE,N,TB-K-B,DD_B,PsychoPyStudy5Stim/DD_B_6.png,"In REALITY, there are ZERO cubes",Zero,h,b,N,-,N,0,66,66,237,369.03078619996086,NA,NA,NA,NA,NA,NA,NA,NA,NA,369.0187137001194,3.337999805808e-4,369.1045645000413,369.48068180005066,369.5811205999926,371.58104780013673,371.9808928000275,372.0831665999722,372.0831665999722,372.7673351999838,b,1,0.67011579987593,NA,372.76796369999647,372.7808664999902,372.7808664999902,372.7808664999902,372.7808664999902,372.7686668999959,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,048,001,2025-10-17_09h41.20.058,Study_5_PsychoPy_Experiment,2024.1.5,NA,2025-10-17 09h41.40.733239 +0100
Knowledge,Neg,TRUE,N,TB-K,TT_B,PsychoPyStudy5Stim/TT_B_4.png,Adam does NOT KNOW there is ONE cube,One,h,b,Y,-,N,0,67,67,83,372.7808664999902,NA,NA,NA,NA,NA,NA,NA,NA,NA,372.7691818000749,4.0630018338561e-4,372.8640610000584,373.24754380015656,373.3476247000508,375.34762839996256,375.7476617000066,375.8499418001156,375.8499418001156,387.050153600052,b,1,11.19185689999722,NA,387.0505965000484,387.06404680013657,387.06404680013657,387.06404680013657,387.06404680013657,387.0510468999855,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,048,001,2025-10-17_09h41.20.058,Study_5_PsychoPy_Experiment,2024.1.5,NA,2025-10-17 09h41.40.733239 +0100
